Time,SchedLat_Total_ms,SchedLat_Avg_ms,SchedLat_P95_ms,SchedLat_P99_ms,SchedLat_Max_ms,SchedLat_Count,SchedLat_Dropped,DState_Total_ms,DState_Count,SoftIRQ_Total_ms,SoftIRQ_Count,CPUUtil,PSI,BaselineMode,BaselineSamples,Friction,Direction,dF_dt,Energy,Energy_W,Energy_Vol,Energy_kFactor
2026-02-17 14:31:16.860,421075.09,1.8588,0.0150,0.0150,1199.1630,226526,0,4765.75,1343,5088.97,207210,98.114286,61.002123,FROZEN,300,6.659716,1.0,-0.895226,0.702797,5,0.636716,2.881749
2026-02-17 14:31:17.860,380778.92,1.6903,0.0150,0.0150,1038.6810,225277,0,2879.82,1448,5010.55,203620,98.491256,59.194230,FROZEN,300,5.990597,1.0,-0.669119,0.859564,5,0.639956,2.881749
2026-02-17 14:31:18.861,426721.56,1.8773,0.0150,0.0150,789.6950,227303,1,4014.73,1465,4936.58,204438,98.343614,63.400347,FROZEN,300,6.692825,1.0,0.702229,0.888520,5,0.646183,2.881749
2026-02-17 14:31:19.861,336179.64,1.5142,0.0150,0.0150,1221.9990,222021,0,20525.34,2346,4601.13,192199,98.551716,58.553650,FROZEN,300,6.270902,1.0,-0.421924,0.672125,5,0.623757,2.881749
2026-02-17 14:31:20.862,379744.22,1.6183,0.0150,0.0150,1126.1380,234650,3,11818.90,1787,5124.32,211533,98.014605,66.293480,FROZEN,300,6.161062,1.0,-0.109840,0.475778,5,0.572366,2.881749
2026-02-17 14:31:21.860,476353.41,2.0584,0.0150,0.0150,1788.9940,231420,2,13019.42,1918,5158.34,210801,97.191977,71.185269,FROZEN,300,7.683880,1.0,1.522819,0.689203,5,0.667411,2.881749
2026-02-17 14:31:22.860,412777.36,1.7468,0.0150,0.0150,1891.2850,236307,2,12949.55,1505,5232.70,213337,97.896422,63.069635,FROZEN,300,6.958432,1.0,-0.725448,0.695008,5,0.673215,2.881749
2026-02-17 14:31:23.862,485975.48,2.2279,0.0150,0.0150,1809.8550,218134,2,7993.38,1680,4924.92,205025,97.430920,65.118583,FROZEN,300,8.072875,1.0,1.114443,0.868137,5,0.717337,2.881749
2026-02-17 14:31:24.861,418741.06,1.7992,0.0150,0.0150,910.2790,232734,3,4379.13,1479,5071.53,211581,97.947782,61.128630,FROZEN,300,6.415041,1.0,-1.657835,1.255136,5,0.811387,2.881749
2026-02-17 14:31:25.861,438718.43,1.8829,0.0150,0.0150,1169.3400,233006,1,3573.52,1126,4861.55,202030,98.351837,64.857122,FROZEN,300,6.728945,1.0,0.313904,0.952907,5,0.761639,2.881749
2026-02-17 14:31:26.862,486999.17,1.9679,0.0150,0.0150,1293.3730,247468,0,3089.45,1136,5077.01,207819,98.024889,61.445608,FROZEN,300,7.023998,1.0,0.295053,0.845309,5,0.714980,2.881749
2026-02-17 14:31:27.862,427866.97,1.8335,0.0150,0.0150,656.6490,233360,0,1704.99,1131,4943.55,208712,98.801917,63.352257,FROZEN,300,6.518918,1.0,-0.505080,0.692968,5,0.693990,2.881749
2026-02-17 14:31:28.860,422276.31,1.8367,0.0150,0.0150,1195.7380,229907,0,6748.29,1418,4969.04,208972,99.131329,60.383375,FROZEN,300,6.672111,1.0,0.153193,0.316807,5,0.639911,2.881749
2026-02-17 14:31:29.862,436691.96,1.8435,0.0150,0.0150,1042.0720,236878,0,1142.31,894,4949.55,205907,98.382135,60.490976,FROZEN,300,6.558505,1.0,-0.113605,0.266733,5,0.587280,2.881749
2026-02-17 14:31:30.860,412517.78,1.6896,0.0150,0.0150,678.1750,244151,1,5338.79,1436,4817.58,201503,98.453785,57.893968,FROZEN,300,6.058720,1.0,-0.499785,0.317916,5,0.578531,2.881749
2026-02-17 14:31:31.860,429144.35,1.8262,0.0150,0.0150,775.4930,234990,0,2282.42,1603,5086.88,209669,97.478221,56.322452,FROZEN,300,6.492420,1.0,0.433700,0.300071,5,0.564048,2.881749
2026-02-17 14:31:32.862,441031.11,1.9227,0.0150,0.0150,717.0620,229376,0,1462.03,935,4440.53,196272,98.038992,59.463572,FROZEN,300,6.848489,1.0,0.356069,0.350790,5,0.543250,2.881749
2026-02-17 14:31:33.861,376168.85,1.5424,0.0150,0.0150,819.0800,243887,1,4430.97,1610,5174.00,214303,97.404231,52.638698,FROZEN,300,5.469355,1.0,-1.379134,0.667172,5,0.626838,2.881749
2026-02-17 14:31:34.862,477743.00,1.8048,0.0150,0.0150,1201.1930,264708,0,2546.87,1305,5135.94,212248,98.580098,59.758237,FROZEN,300,6.412080,1.0,0.942725,0.777907,5,0.658427,2.881749
2026-02-17 14:31:35.862,432240.91,1.6439,0.0150,0.0150,790.1600,262944,0,5301.01,1532,4987.41,207125,97.975523,64.226722,FROZEN,300,5.876059,1.0,-0.536021,0.803488,5,0.646186,2.881749
2026-02-17 14:31:36.861,423485.76,1.5115,0.0150,0.0150,498.1810,280176,0,3190.53,1152,5039.20,205242,97.262000,65.961575,FROZEN,300,5.357194,1.0,-0.518865,0.844187,5,0.633454,2.881749
2026-02-17 14:31:37.860,409770.77,1.5910,0.0150,0.0150,612.0010,257551,0,11613.85,1504,4900.81,204358,98.995319,63.520844,FROZEN,300,6.280195,1.0,0.923001,0.730153,5,0.662409,2.881749
2026-02-17 14:31:38.861,393435.76,1.5739,0.0150,0.0150,525.2930,249978,0,7663.46,1468,5026.25,208469,98.240804,59.353095,FROZEN,300,5.799530,1.0,-0.480665,0.614638,5,0.644234,2.881749
2026-02-17 14:31:39.860,378419.70,1.5955,0.0150,0.0150,679.9000,237175,1,4379.02,1584,4809.42,202824,98.086837,57.931573,FROZEN,300,5.664039,1.0,-0.135491,0.514505,5,0.593360,2.881749
2026-02-17 14:31:40.860,303682.73,1.1993,0.0150,0.0150,368.1120,253219,1,10973.61,1507,4575.60,198493,96.190147,49.114253,FROZEN,300,4.970525,1.0,-0.693514,0.558168,5,0.603375,2.881749
2026-02-17 14:31:41.860,355999.20,1.5581,0.0150,0.0150,515.9940,228484,0,922.56,711,3401.40,167257,97.740500,43.094260,FROZEN,300,5.508982,1.0,0.538457,0.462032,5,0.596884,2.881749
2026-02-17 14:31:42.860,361488.31,1.6928,0.0150,0.0150,515.9750,213541,0,5507.88,996,4431.68,189748,98.175978,54.829234,FROZEN,300,6.252878,1.0,0.743896,0.527839,5,0.611585,2.881749
2026-02-17 14:31:43.860,425939.12,1.9160,0.0150,0.0150,769.2240,222303,0,16195.67,1290,4678.77,194926,98.582695,53.540550,FROZEN,300,8.424312,1.0,2.171434,1.036825,5,0.767570,2.881749
2026-02-17 14:31:44.861,452861.77,2.0728,0.0150,0.0150,688.0150,218481,1,5473.65,993,5019.74,198710,98.494697,59.622945,FROZEN,300,7.582921,1.0,-0.841390,1.073794,5,0.774952,2.881749
2026-02-17 14:31:45.860,398596.65,1.6853,0.0150,0.0150,958.9940,236518,0,1827.69,947,4778.67,193639,98.811429,53.850497,FROZEN,300,5.971605,1.0,-1.611317,1.342009,5,0.858588,2.881749
2026-02-17 14:31:46.861,435742.22,1.8143,0.0150,0.0150,959.5540,240175,0,2841.24,1164,4754.11,193441,98.744149,54.448615,FROZEN,300,6.453544,1.0,0.481939,1.276520,5,0.820923,2.881749
2026-02-17 14:31:47.861,420274.81,1.8607,0.0150,0.0150,887.1400,225873,0,2781.12,1238,4838.17,194408,98.708129,56.005862,FROZEN,300,6.620155,1.0,0.166611,0.775314,5,0.755492,2.881749
2026-02-17 14:31:48.860,365438.51,1.6013,0.0150,0.0150,514.7670,228213,0,3660.16,1167,4822.99,196320,98.835218,54.441745,FROZEN,300,5.702180,1.0,-0.917976,0.794461,5,0.771741,2.881749
2026-02-17 14:31:49.861,321641.64,1.4359,0.0150,0.0150,819.9710,223995,0,3037.14,843,4976.98,203632,97.997712,51.531727,FROZEN,300,5.138112,1.0,-0.564068,0.532648,5,0.750973,2.881749
2026-02-17 14:31:50.863,328539.85,1.5028,0.0150,0.0150,1022.0110,218621,1,3332.81,1256,4630.70,192840,98.633257,57.891646,FROZEN,300,5.320898,1.0,0.182785,0.457860,5,0.694154,2.881749
2026-02-17 14:31:51.860,363953.48,1.6362,0.0150,0.0150,865.6910,222435,0,1619.33,993,4767.24,197633,98.223496,50.669131,FROZEN,300,5.790524,1.0,0.469626,0.533614,5,0.671702,2.881749
2026-02-17 14:31:52.860,423023.65,1.9599,0.0150,0.0150,712.9940,215838,1,4997.29,922,4840.76,196049,98.209398,59.276192,FROZEN,300,7.174411,1.0,1.383887,0.650092,5,0.742920,2.881749
2026-02-17 14:31:53.861,384986.51,1.6801,0.0150,0.0150,330.9280,229148,2,1356.36,946,4984.53,203605,98.239195,63.937172,FROZEN,300,5.952980,1.0,-1.221431,0.814433,5,0.790771,2.881749
2026-02-17 14:31:54.863,369658.79,1.6250,0.0150,0.0150,578.9920,227476,0,6099.81,987,4967.39,202504,98.794084,60.797377,FROZEN,300,6.112455,1.0,0.159475,0.808605,5,0.727642,2.881749
2026-02-17 14:31:55.860,378129.74,1.7074,0.0150,0.0150,545.2420,221468,1,6287.34,1632,4679.74,191691,98.579936,53.268133,FROZEN,300,6.132027,1.0,0.019572,0.696091,5,0.656835,2.881749
2026-02-17 14:31:56.860,383194.19,1.7084,0.0150,0.0150,519.3370,224298,1,3825.89,1282,4865.62,194672,98.850967,57.459334,FROZEN,300,6.083889,1.0,-0.048138,0.362154,5,0.595965,2.881749
2026-02-17 14:31:57.860,392862.03,1.7440,0.0150,0.0150,541.1580,225267,0,3129.43,1171,4707.97,192673,99.050126,57.513550,FROZEN,300,6.202365,1.0,0.118476,0.086415,5,0.548216,2.881749
2026-02-17 14:31:58.860,396213.12,1.6285,0.0150,0.0150,447.9500,243292,3,4122.34,1237,4761.96,192431,98.617143,63.173368,FROZEN,300,5.812119,1.0,-0.390246,0.144108,5,0.532419,2.881749
2026-02-17 14:31:59.860,335767.29,1.5665,0.0150,0.0150,500.2600,214347,1,19514.09,1108,4502.13,191393,99.282378,57.382993,FROZEN,300,9.204391,1.0,3.392272,0.987283,5,0.818404,2.881749
2026-02-17 14:32:00.860,412071.96,1.8633,0.0150,0.0150,1025.2060,221146,0,1393.03,978,4771.60,197628,98.951686,64.132361,FROZEN,300,6.629491,1.0,-2.574901,1.618974,5,0.994054,2.881749
2026-02-17 14:32:01.860,371732.82,1.6736,0.0150,0.0150,677.8180,222112,1,2753.04,1041,4743.83,196266,99.155058,55.872509,FROZEN,300,5.944317,1.0,-0.685173,1.760648,5,0.963166,2.881749
2026-02-17 14:32:02.860,333106.28,1.4924,0.0150,0.0150,928.8880,223205,0,1998.38,932,4408.86,188533,98.216939,50.304589,FROZEN,300,5.267317,1.0,-0.677001,1.832337,5,0.934549,2.881749
2026-02-17 14:32:03.861,364987.92,1.5638,0.0150,0.0150,655.0030,233393,2,1678.67,1359,5187.60,210480,97.265580,56.164700,FROZEN,300,5.526457,1.0,0.259140,1.049054,5,0.867008,2.881749
2026-02-17 14:32:04.861,320654.91,1.4295,0.0150,0.0150,1086.3530,224314,0,3346.87,1288,4865.67,199304,98.291872,62.272676,FROZEN,300,5.050980,1.0,-0.475477,0.524198,5,0.827855,2.881749
2026-02-17 14:32:05.862,382361.19,1.6376,0.0150,0.0150,827.9840,233489,3,2364.72,1119,4809.25,199814,98.743432,60.045010,FROZEN,300,5.799074,1.0,0.748094,0.539928,5,0.819879,2.881749
2026-02-17 14:32:06.861,338437.63,1.3173,0.0150,0.0150,654.2130,256911,0,4774.55,1439,5075.66,206437,98.294023,55.035484,FROZEN,300,4.689846,1.0,-1.109228,0.647985,5,0.848814,2.881749
2026-02-17 14:32:07.860,387377.18,1.6219,0.0150,0.0150,830.7070,238847,1,4461.20,1114,4814.22,195352,98.674286,57.139738,FROZEN,300,5.837029,1.0,1.147183,0.869995,5,0.878651,2.881749
2026-02-17 14:32:08.860,362574.45,1.5440,0.0150,0.0150,853.2640,234832,3,6328.87,1202,4864.03,199635,97.862613,67.800415,FROZEN,300,5.701837,1.0,-0.135193,0.784924,5,0.804305,2.881749
2026-02-17 14:32:09.860,321372.84,1.4204,0.0150,0.0150,717.0180,226253,1,5122.06,1477,4951.17,204100,98.469970,59.976566,FROZEN,300,5.071699,1.0,-0.630138,0.755435,5,0.786888,2.881749
2026-02-17 14:32:10.860,314226.40,1.3463,0.0150,0.0150,547.6760,233399,0,3603.17,1177,5108.46,211791,98.067688,58.184208,FROZEN,300,4.775291,1.0,-0.296408,0.552230,5,0.737840,2.881749
2026-02-17 14:32:11.860,333613.46,1.4610,0.0150,0.0150,717.8270,228353,2,4301.92,1213,4960.95,205616,98.104374,62.821861,FROZEN,300,5.223485,1.0,0.448193,0.377483,5,0.708876,2.881749
2026-02-17 14:32:12.860,314722.36,1.4285,0.0150,0.0150,654.9870,220323,1,10040.46,1478,5036.99,205308,98.439458,60.442776,FROZEN,300,5.570885,1.0,0.347401,0.430535,5,0.672728,2.881749
2026-02-17 14:32:13.862,297313.97,1.2870,0.0150,0.0150,865.0230,231010,2,9991.09,1380,5199.36,212392,98.467345,56.560047,FROZEN,300,5.223098,1.0,-0.347787,0.359947,5,0.640234,2.881749
2026-02-17 14:32:14.863,350957.76,1.5385,0.0150,0.0150,1057.1070,228113,0,6113.17,1476,4795.27,200894,98.906730,57.375661,FROZEN,300,5.553017,1.0,0.329919,0.368325,5,0.609202,2.881749
2026-02-17 14:32:15.860,405081.99,1.7583,0.0150,0.0150,629.7690,230379,1,6586.34,1512,4808.59,196874,98.880384,66.697706,FROZEN,300,6.355367,1.0,0.802350,0.456864,5,0.628517,2.881749
2026-02-17 14:32:16.860,388903.28,1.6101,0.0150,0.0150,591.3300,241545,0,16971.33,1782,4982.00,201165,98.644338,58.888057,FROZEN,300,6.746781,1.0,0.391414,0.467867,5,0.604807,2.881749
2026-02-17 14:32:17.863,403131.41,1.6938,0.0150,0.0150,822.9560,238005,3,2465.29,1446,5100.06,209540,98.400000,68.716966,FROZEN,300,6.002385,1.0,-0.744396,0.567020,5,0.618766,2.881749
2026-02-17 14:32:18.862,348424.61,1.5295,0.0150,0.0150,614.9960,227809,0,9294.76,1132,4690.84,197976,99.292480,57.311615,FROZEN,300,6.192108,1.0,0.189723,0.531971,5,0.575861,2.881749
2026-02-17 14:32:19.860,342300.50,1.5388,0.0150,0.0150,638.0000,222442,0,6672.69,1998,4899.58,201307,98.655730,58.017142,FROZEN,300,5.488507,1.0,-0.703601,0.507283,5,0.588635,2.881749
2026-02-17 14:32:20.860,308612.56,1.3437,0.0150,0.0150,706.0700,229672,1,9026.92,1929,5191.62,209740,98.288930,55.822991,FROZEN,300,4.931154,1.0,-0.557352,0.548768,5,0.585507,2.881749
2026-02-17 14:32:21.860,327696.70,1.5504,0.0150,0.0150,595.9390,211367,0,12853.69,1484,4718.33,194072,98.892947,56.057113,FROZEN,300,6.359452,1.0,1.428297,0.719743,5,0.669786,2.881749
2026-02-17 14:32:22.860,364030.98,1.5684,0.0150,0.0150,429.1140,232110,1,2679.48,1067,5071.39,207992,98.606670,59.837309,FROZEN,300,5.554677,1.0,-0.804775,0.873506,5,0.683285,2.881749
2026-02-17 14:32:23.861,340497.66,1.5421,0.0150,0.0150,474.9940,220807,1,3235.29,913,4817.00,198081,98.654351,54.751996,FROZEN,300,5.514428,1.0,-0.040249,0.707668,5,0.618981,2.881749
2026-02-17 14:32:24.860,357595.97,1.5110,0.0150,0.0150,629.3840,236656,0,4669.08,1230,5041.00,206496,97.851809,51.862683,FROZEN,300,5.423121,1.0,-0.091307,0.591157,5,0.566214,2.881749
2026-02-17 14:32:25.860,368532.03,1.4475,0.0150,0.0150,499.2250,254599,0,2808.95,1220,4923.10,202735,98.718829,56.078020,FROZEN,300,5.106056,1.0,-0.317064,0.313349,5,0.541299,2.881749
2026-02-17 14:32:26.861,351133.20,1.3481,0.0150,0.0150,528.5710,260458,0,4129.25,1723,4722.94,199495,98.699373,56.481021,FROZEN,300,4.746887,1.0,-0.359169,0.201947,5,0.523086,2.881749
2026-02-17 14:32:27.860,360463.85,1.4175,0.0150,0.0150,367.0450,254292,2,5139.54,1549,4994.65,205059,98.556536,58.526622,FROZEN,300,5.049716,1.0,0.302829,0.267592,5,0.501060,2.881749
2026-02-17 14:32:28.860,345072.46,1.3997,0.0150,0.0150,328.9980,246537,1,3725.20,1482,4751.33,195210,98.376029,53.317347,FROZEN,300,4.938803,1.0,-0.110913,0.236257,6,0.462046,2.881749
2026-02-17 14:32:29.862,347505.78,1.4142,0.0150,0.0150,253.5780,245720,1,2360.81,1514,4768.67,197723,98.746582,55.868173,FROZEN,300,4.972873,1.0,0.034070,0.224809,6,0.419248,2.881749
2026-02-17 14:32:30.860,341170.25,1.5037,0.0150,0.0150,410.9600,226889,0,6732.06,1945,4487.28,188459,98.591065,57.350847,FROZEN,300,5.370819,1.0,0.397946,0.240985,6,0.417118,2.881749
2026-02-17 14:32:31.862,342618.26,1.4166,0.0150,0.0150,511.6520,241864,1,2328.31,1559,5115.45,206243,98.504908,58.373207,FROZEN,300,4.980869,1.0,-0.389950,0.247142,6,0.414401,2.881749
2026-02-17 14:32:32.860,355190.90,1.4988,0.0150,0.0150,679.9560,236979,1,4571.82,1528,5049.84,201192,97.891117,63.711312,FROZEN,300,5.321837,1.0,0.340967,0.262779,7,0.407058,2.881749
2026-02-17 14:32:33.863,308332.21,1.3493,0.0150,0.0150,430.2430,228506,2,4024.06,1566,4951.48,198312,98.164615,59.208641,FROZEN,300,4.757187,1.0,-0.564650,0.345517,6,0.422817,2.881749
2026-02-17 14:32:34.860,316372.96,1.2832,0.0150,0.0150,345.9620,246541,2,2133.27,1574,4928.46,198155,98.142628,57.405505,FROZEN,300,4.490222,1.0,-0.266964,0.332425,7,0.407232,2.881749
2026-02-17 14:32:35.862,304741.16,1.1639,0.0150,0.0150,167.8930,261826,0,6207.74,1262,5060.66,203663,98.336561,61.200760,FROZEN,300,4.356904,1.0,-0.133319,0.348966,7,0.379840,2.881749
2026-02-17 14:32:36.860,291489.99,1.1356,0.0150,0.0150,192.8710,256683,0,4910.23,1478,5321.26,210778,98.273102,54.181745,FROZEN,300,4.042010,1.0,-0.314893,0.335124,7,0.373346,2.881749
2026-02-17 14:32:37.860,270338.90,1.0046,0.0150,0.0150,187.3730,269103,4,9788.21,1559,5135.23,207531,97.006537,58.574624,FROZEN,300,4.141402,1.0,0.099392,0.301448,8,0.345950,2.881749
2026-02-17 14:32:38.860,199461.38,0.8246,0.0150,0.0150,155.9940,241882,2,32866.38,1631,5120.31,208095,97.860412,53.964430,FROZEN,300,9.140374,1.0,4.998972,1.386644,5,0.811252,2.881749
2026-02-17 14:32:39.860,192404.48,0.8373,0.0150,0.0150,116.9920,229784,0,17907.52,1947,5244.64,213642,97.574093,58.639498,FROZEN,300,4.633240,1.0,-4.507134,2.480098,5,1.180841,2.881749
2026-02-17 14:32:40.860,177289.14,0.7626,0.0150,0.0150,202.5470,232489,3,3807.22,1520,5103.26,209545,97.262314,60.081660,FROZEN,300,2.643061,1.0,-1.990179,2.898919,5,1.261774,2.881749
2026-02-17 14:32:41.860,171011.82,0.7503,0.0150,0.0150,139.4080,227924,4,8164.07,1398,5277.90,213541,97.286777,62.458046,FROZEN,300,3.306070,1.0,0.663009,3.039824,5,1.201898,2.881749
2026-02-17 14:32:42.860,174577.26,0.7816,0.0150,0.0150,134.2170,223361,2,11635.04,1252,5080.79,208161,97.932374,64.639740,FROZEN,300,4.556989,1.0,1.250920,2.102810,5,1.206800,2.881749
2026-02-17 14:32:43.860,163321.96,0.6834,0.0150,0.0150,80.9590,238997,9,6846.74,1274,5373.13,215351,94.951813,63.769800,FROZEN,300,2.990209,1.0,-1.566781,1.367722,5,1.242798,2.881749
2026-02-17 14:32:44.860,171965.98,0.6543,0.0150,0.0150,167.6690,262842,12,14184.12,1978,5870.62,232536,93.379630,68.082050,FROZEN,300,3.518003,1.0,0.527794,1.002126,5,1.171298,2.881749
2026-02-17 14:32:45.862,238509.75,1.0142,0.0150,0.0150,221.7530,235175,2,22791.39,2022,5336.66,215525,97.201599,66.021480,FROZEN,300,5.752932,1.0,2.234930,1.395106,5,1.277661,2.881749
2026-02-17 14:32:46.860,207156.64,0.8856,0.0150,0.0150,376.0010,233912,1,19579.08,1987,5297.46,216210,97.559578,70.928340,FROZEN,300,4.971683,1.0,-0.781249,1.277688,5,1.228020,2.881749
2026-02-17 14:32:47.860,203809.83,0.8883,0.0150,0.0150,441.0350,229450,2,10488.91,1693,5211.23,211254,97.126503,67.785942,FROZEN,300,3.784716,1.0,-1.186967,1.182735,5,1.223914,2.881749
2026-02-17 14:32:48.860,201007.26,0.8497,0.0150,0.0150,381.9140,236568,0,18165.49,1516,5423.30,220564,97.641941,58.438539,FROZEN,300,5.719426,1.0,1.934710,1.534464,5,1.294994,2.881749
2026-02-17 14:32:49.861,201611.52,0.8408,0.0150,0.0150,496.9290,239776,2,11573.39,1706,5220.70,213065,97.308133,60.643093,FROZEN,300,3.827893,1.0,-1.891533,1.448615,5,1.354648,2.881749
2026-02-17 14:32:50.861,211632.97,0.9214,0.0150,0.0150,282.5160,229695,3,10061.15,1956,5065.64,207344,97.428865,69.573341,FROZEN,300,3.619364,1.0,-0.208529,1.305435,5,1.240036,2.881749
2026-02-17 14:32:51.861,208554.45,0.8928,0.0150,0.0150,335.0060,233599,2,13363.93,1322,5228.75,215402,97.248858,67.571994,FROZEN,300,5.080109,1.0,1.460744,1.373879,5,1.262107,2.881749
2026-02-17 14:32:52.861,199133.01,0.8831,0.0150,0.0150,223.9890,225482,4,7188.86,1552,5078.02,212538,97.987191,63.638567,FROZEN,300,3.389614,1.0,-1.690494,1.312825,5,1.304946,2.881749
2026-02-17 14:32:53.861,206544.99,0.8953,0.0150,0.0150,224.0210,230695,0,11521.46,1605,5010.43,207788,97.896422,68.370518,FROZEN,300,4.090066,1.0,0.700452,1.015055,5,1.244496,2.881749
2026-02-17 14:32:54.863,230476.59,0.9912,0.0150,0.0150,280.3830,232517,2,10660.89,1587,5039.18,205398,97.827076,72.947932,FROZEN,300,4.217757,1.0,0.127691,0.994845,5,1.132816,2.881749
2026-02-17 14:32:55.860,285292.60,1.2255,0.0150,0.0150,355.3030,232794,1,4976.57,1384,5039.86,207519,98.788571,70.828122,FROZEN,300,4.389005,1.0,0.171248,0.672471,5,1.036659,2.881749
2026-02-17 14:32:56.860,278176.96,1.1135,0.0150,0.0150,437.0780,249820,4,2070.75,1524,4929.56,202652,97.994039,71.034216,FROZEN,300,3.865880,1.0,-0.523126,0.380629,5,0.985306,2.881749
2026-02-17 14:32:57.860,257097.14,1.0736,0.0150,0.0150,263.0470,239472,2,6946.50,1767,5117.46,209171,98.121157,59.541185,FROZEN,300,3.898988,1.0,0.033108,0.213793,5,0.890086,2.881749
2026-02-17 14:32:58.860,243953.73,1.0074,0.0150,0.0150,198.1300,242166,0,10388.37,1822,5144.53,214555,98.041686,65.985325,FROZEN,300,4.011643,1.0,0.112655,0.210034,5,0.812343,2.881749
2026-02-17 14:32:59.860,222971.53,0.9808,0.0150,0.0150,323.0480,227336,1,13337.54,1630,4829.86,201142,98.684963,58.164394,FROZEN,300,4.619929,1.0,0.608286,0.319294,5,0.791937,2.881749
2026-02-17 14:33:00.862,235106.24,0.9876,0.0150,0.0150,217.6620,238066,1,3849.06,1373,4954.76,209304,98.275271,57.405747,FROZEN,300,3.469590,1.0,-1.150339,0.476097,5,0.827777,2.881749
2026-02-17 14:33:01.862,222778.06,0.9485,0.0150,0.0150,224.9410,234880,2,14212.75,1427,4964.07,209876,98.619037,56.062555,FROZEN,300,5.142832,1.0,1.673242,0.886130,5,0.912324,2.881749
2026-02-17 14:33:02.860,231615.52,1.0245,0.0150,0.0150,394.0950,226077,0,4039.75,1193,4876.81,201260,98.821241,58.200853,FROZEN,300,3.659351,1.0,-1.483481,1.228837,5,0.969439,2.881749
2026-02-17 14:33:03.860,235830.90,1.0153,0.0150,0.0150,328.6980,232283,3,6016.89,1655,4872.11,202036,98.562300,59.025390,FROZEN,300,3.658571,1.0,-0.000780,1.076960,5,0.872574,2.881749
2026-02-17 14:33:04.860,245712.93,1.0182,0.0150,0.0150,289.4960,241328,1,3888.16,1299,5079.29,209092,97.950538,60.299432,FROZEN,300,3.594955,1.0,-0.063616,0.805280,5,0.791678,2.881749
2026-02-17 14:33:05.862,325049.82,1.4464,0.0150,0.0150,342.5260,224735,0,6907.91,1582,4772.04,199710,98.781876,66.875507,FROZEN,300,5.250784,1.0,1.655830,0.800927,5,0.878093,2.881749
2026-02-17 14:33:06.862,321864.69,1.3990,0.0150,0.0150,542.7420,230068,0,7800.37,1305,4626.70,195266,99.326638,59.837224,FROZEN,300,5.322353,1.0,0.071568,0.447948,5,0.797440,2.881749
2026-02-17 14:33:07.860,298832.45,1.3218,0.0150,0.0150,667.1160,226072,0,4389.38,1148,4765.77,200563,99.142367,59.403572,FROZEN,300,4.753553,1.0,-0.568799,0.589953,5,0.774576,2.881749
2026-02-17 14:33:08.860,268470.46,1.2135,0.0150,0.0150,313.0010,221239,2,3158.97,1305,5044.15,198872,98.722045,57.297521,FROZEN,300,4.255469,1.0,-0.498084,0.698570,5,0.746927,2.881749
2026-02-17 14:33:09.861,290158.68,1.3937,0.0150,0.0150,715.4690,208194,2,2089.47,1014,4850.00,197579,99.076713,59.662282,FROZEN,300,4.902374,1.0,0.646905,0.446339,5,0.736925,2.881749
2026-02-17 14:33:10.861,270283.67,1.2458,0.0150,0.0150,984.2600,216963,3,2754.62,1070,4794.65,198388,98.528405,60.482949,FROZEN,300,4.381908,1.0,-0.520466,0.558564,5,0.715279,2.881749
2026-02-17 14:33:11.861,273467.71,1.1802,0.0150,0.0150,853.7810,231706,0,3450.80,1363,5012.37,209467,98.823932,56.759573,FROZEN,300,4.142313,1.0,-0.239595,0.476263,5,0.667711,2.881749
2026-02-17 14:33:12.862,280437.19,1.1927,0.0150,0.0150,776.1580,235129,0,2504.31,1029,4970.82,208202,98.344371,57.577459,FROZEN,300,4.182398,1.0,0.040085,0.361763,5,0.604948,2.881749
2026-02-17 14:33:13.861,276368.52,1.2952,0.0150,0.0150,595.0300,213375,0,1429.74,1023,4650.64,195131,98.736051,58.714512,FROZEN,300,4.535316,1.0,0.352918,0.288266,5,0.579745,2.881749
2026-02-17 14:33:14.860,286014.48,1.3087,0.0150,0.0150,429.9900,218548,0,3799.80,1420,4636.69,192946,98.887997,55.325020,FROZEN,300,4.615876,1.0,0.080561,0.178290,5,0.529827,2.881749
2026-02-17 14:33:15.861,315085.78,1.3162,0.0150,0.0150,610.7010,239391,3,2522.35,1122,4606.16,193017,98.594446,54.669669,FROZEN,300,4.624666,1.0,0.008789,0.144390,6,0.477723,2.881749
2026-02-17 14:33:16.861,328180.55,1.3204,0.0150,0.0150,284.0040,248554,0,5630.96,1250,4824.61,206695,98.802737,62.396582,FROZEN,300,4.828748,1.0,0.204082,0.137287,6,0.450359,2.881749
2026-02-17 14:33:17.861,300421.36,1.2811,0.0150,0.0150,489.3460,234495,1,5005.56,1390,4848.79,201850,99.008434,58.159878,FROZEN,300,4.586822,1.0,-0.241926,0.177655,6,0.429516,2.881749
2026-02-17 14:33:18.861,295568.74,1.2998,0.0150,0.0150,381.0420,227400,0,2645.34,947,4559.80,194585,99.052295,59.830608,FROZEN,300,4.590892,1.0,0.004070,0.148725,7,0.386971,2.881749
2026-02-17 14:33:19.860,288160.83,1.2753,0.0150,0.0150,462.1740,225961,0,8823.25,1482,4820.73,203788,99.143836,57.902596,FROZEN,300,4.912377,1.0,0.321485,0.143486,7,0.380422,2.881749
